Abazin	Abkhasian	Adygei	Adygei_Abadzhekh	Adygei_Bzhedug	Adygei_Mamkheg	Adygei_Shapsug_Black_Sea	Adygei_Shapsug_Kuban	Albanian	Araba	Armenian	Armenian_Hemsheni	Armenian_WGA	Ashkenazi_Jew	Assyrian_WGA	Avar_Gunibsky	Avar_Unchukulsky	Azeri_Azerbajan	Azeri_Dagestan	Balkar	Bashkir_Burzjan_Baimaksky	Bashkir_IkskoBelsky_Kyrgyz	Bashkir_IkskoBelsky_Uran	Bashkir_Ming_Miyakinsky	Bashkir_North_Tabyn_Balysky	Bashkir_North_Unlar	Bashkir_Tamyan_Kypcak	Bashkir_Yurmaty	Basque	Bearn	BedouinA	BedouinB	Belarusian	Bergamo	Besermyan	Bigorre	Bizkaia	Bulgarian	Burgos	Cantabria	Central_WesternNafarroa	Chalosse	Chechen	Chuvash	Chuvash_Tatarstan	Circassian	Croatian	Cypriot	Czech	Darginian	Druze	English_Cornwall	English_Kent	Estonian	Ezid	Finnish	French_Central	French_East	French_Northwest	French_South	French_West	Gagauz	Georgian	Georgian_Imeretins	Georgian_Laz	Gipuzkoa	Greek_Athens	Greek_Thessaloniki	Greek_WGA	Hungarian1	Hungarian2	Ingushian	Iranian_Lor	Iranian_Mazandarani	Italian_Calabria	Italian_South	Jew_Georgian	Jew_Iraqi	Jew_Turkish	Jordanian	Kabardinian	Kaitag	Kalmyk	Karachai	Karakalpak	Karelian_Northern	Karelian_Southern	Kazakhs_Aktyubinsk	Kazakhs_West_Kazakhstan_Bayuli	Kubachinian	Kumyk	Kurd	LaRioja	LabourdinBaztan	Lak	Lebanese	Lebanese_Christian	Lebanese_Muslim	Lezgin	Lithuanian	Maltese	Moldavian	Mordovian	Mordovian_Erzya	Mordovian_Moksha	NavarreLabourdin	Nogai	Nogai_Astrakhan	Nogai_Stavropol	NorthAragon	North_WesternNafarroa	Norwegian	Orcadian	Ossetian	Ossetian_Southern	Palestinian	Romanian	Roncal	Russian	Russian_Archangelsk_Krasnoborsky	Russian_Archangelsk_Leshukonsky	Russian_Archangelsk_Pinezhsky	Russian_Belgorod	Russian_Kaluga	Russian_Kursk	Russian_Oryol	Russian_Pskov_Ostrov	Russian_Pskov_Porkhov	Russian_Ryazan_Mihailovsky	Russian_Ryazan_Spassk_Ryazansky	Russian_Smolensk	Russian_Tver	Russian_Yaroslavl	Sardinian	Scottish	Sicilian_East	Sicilian_West	Soule	South_WesternGipuzkoa	Spanish_Andalucia	Spanish_Aragon	Spanish_Balearic	Spanish_Basque	Spanish_Cantabria	Spanish_CastillaLaMancha	Spanish_CastillaLeon	Spanish_Cataluna	Spanish_Extremadura	Spanish_Galicia	Spanish_Murcia	Spanish_PaisVasco	Spanish_Valencia	Syrian	Tabasaran	Tatar_Kazan	Tatar_Mishar	Turkish_Adana	Turkish_Aydin	Turkish_Balikesir	Turkish_Istanbul	Turkish_Kayseri	Turkish_Trabzon	Turkmen	Tuscan	Udmurt_Northern	Udmurt_Southern	Ukrainian_East	Ukrainian_Rovenskaya	Ukrainian_Sumskaya	Ukrainian_West	Ukrainian_Zhitomirskaya	Veps	WesternBizkaia
Abazin	NA	0.00269130357343403	0.00172462988876873	0.00142553114362069	0.00214089028966432	0.00149845505647303	0.00347521727799901	0.00273367546981358	0.00468565833000834	0.01659328221537	0.00471591186928644	0.00725917610225662	0.00675402201762191	0.00728714773464866	0.0100439960207161	0.00586389777763893	0.012568141761378	0.00416536603847955	0.00827701735474273	0.00262852830972689	0.0201412513758472	0.00930357465703774	0.00956177100985943	0.0100783236588203	0.0116657812001284	0.0130044815466963	0.0205348250943558	0.0180756639749505	0.0149118533187009	0.0119471630376417	0.0117313449057887	0.0318987488199585	0.00763227009208278	0.00693010118645503	0.0169664458495942	0.0116474501970302	0.0137072525855622	0.00398927839669992	0.0111141271575516	0.00838378393913101	0.0111867868919122	0.0112655158057611	0.00518023093720682	0.0124248316341654	0.0114317154825263	0.000973092390587593	0.00564769836569298	0.00721411982262285	0.00583066296482308	0.0126478972969516	0.0119479376856721	0.007353440302082	0.00735571266270637	0.00938565542399929	0.00768087758325439	0.0103181624445018	0.00611596425725119	0.00530708878651595	0.00615720702207698	0.0119215046304602	0.0078131726331652	0.00406705561096729	0.00438887267836813	0.00707493282838154	0.00393868076915192	0.0164103844363013	0.0052793693076117	0.00492922490575317	0.00599507827315097	0.0050078363106736	0.00465901701205167	0.00542492536956562	0.00515968608934028	0.00649584095313926	0.00704741049328673	0.00500574949508376	0.00774432841892839	0.0108391778704248	0.00702638659226777	0.00849222757502078	0.000319886139006004	0.00938478093763934	0.0583398455943531	0.00495817325344396	0.0238423016171975	0.013751766847476	0.0116174046381371	0.030096942385817	0.0300515358320763	0.0205511472874434	0.00194935239905942	0.0087866865525796	0.00882003205538987	0.0173053981870113	0.0103142774040239	0.00788836305801037	0.00777354542864866	0.00646075855724898	0.00480710930310037	0.0108766708179396	0.00773792186651386	0.0055319286800896	0.00678650480331898	0.00810176322427205	0.00788757350227145	0.0171953853710174	0.00311820683915076	0.02444043076551	0.0180769727050045	0.00966240739696865	0.0163598150844299	0.0086937969356557	0.0101901038210737	0.00313018174162998	0.00471855753775178	0.0109144046737053	0.00559659684831221	0.0198046973524771	0.0071534582015864	0.00803273297546409	0.016224850246505	0.0140878275627724	0.00656924134174541	0.00781863072164965	0.00648190379599267	0.00658988978649504	0.00924616201951477	0.00723076570218884	0.00624208868142163	0.00647837517645778	0.00679739594679353	0.00626908288786738	0.0075339000777958	0.0164349942846447	0.0104642353019429	0.00505899381439999	0.00697031999089248	0.0187645561591265	0.0149685099667664	0.0062204739291581	0.00881392164411674	0.00771738258979517	0.0159597157605362	0.00853728139680167	0.00863436452167602	0.00801330474733821	0.00866996579661732	0.00751069352763654	0.00696268179359008	0.00720426238592763	0.0122125209280347	0.00812324520682229	0.009209624236847	0.00633683794815505	0.00617811833527987	0.00741766745490284	0.0036832035492163	0.00212277042348188	0.00572875719029743	0.0023674309208836	0.00279279319949176	0.00810802240260027	0.0109127064398278	0.00623281863972742	0.018904702350772	0.0197688272298086	0.00648508699818845	0.00960494610916424	0.00708374865500813	0.00505622419143764	0.0069407339695602	0.0147643800933701	0.0132107427841953
Abkhasian	0.00269130357343403	NA	0.00346255552360204	0.00176743388354738	0.00310042233223983	0.00397448825489848	0.00289704442419234	0.00647238215744586	0.00847864149813636	0.0224488462539635	0.00380498926529777	0.00593160054223165	0.0061782814288273	0.011376263625223	0.0103400934766926	0.00854974648255033	0.0145346555180355	0.00592157332089136	0.00924169643761874	0.00339216911340671	0.0312967410756107	0.0187583905823167	0.0194841524928297	0.0203890875617314	0.0223947018188209	0.0239824456628918	0.0319863761563966	0.0283702619636005	0.0208212644873468	0.0177581961916769	0.012573016117133	0.032351734455104	0.016396852996918	0.0114620192611694	0.0259835863949187	0.0175652512546479	0.019095302527969	0.00871221857372568	0.0164725204074873	0.0132445332960135	0.0164569662983851	0.0171665243101243	0.00674808136351547	0.0223854341650928	0.0218269289926005	0.00294273898504767	0.0119933173821275	0.00742765656892108	0.0135168733312144	0.0157143940671032	0.0116652337945144	0.0149247261781958	0.0134497233125919	0.0191310704507507	0.00791382375504156	0.0195904055383449	0.0123943800591961	0.0121370009869697	0.0122001823998604	0.0180314242408564	0.01439464150606	0.00804946414448466	0.00084385530458327	0.00433902688928981	0.00134226750453242	0.0222334763430233	0.00724701965263416	0.00836774228313072	0.00889407287005702	0.0121024722680426	0.0117287557967496	0.00714796227941096	0.00617123068589258	0.00624913827744017	0.0104953441759907	0.00690833570158416	0.00852735752802292	0.00946882349077389	0.00840158373021747	0.00929965097201604	0.0030802225840094	0.0120433771923797	0.0720756962290088	0.00643414140171637	0.0351627696611288	0.0239704073460731	0.0222413970515465	0.0420255355855824	0.0420452615536617	0.0220495195568228	0.00373924614042913	0.0106142635954254	0.0141903436086376	0.0241733973728112	0.0124151365005064	0.00836157458411446	0.00770821726368241	0.00683540225665465	0.00582558082959818	0.0204729230164139	0.0103932784560382	0.0105021000923789	0.0163431204984887	0.0175419379947869	0.0170309586091689	0.0230043140444571	0.00894490916505802	0.0359425348782534	0.0278695125120975	0.0156181694836733	0.0225052964068368	0.0163362563318204	0.0168694774717699	0.00435536141776445	0.00429733404840209	0.0114901535631193	0.0112712040025509	0.0267993397521777	0.0165031430378823	0.0178809185148535	0.0269664762736231	0.0242820273959689	0.015401778478661	0.0163734709263867	0.0154590355900444	0.0157408563406922	0.0178428084285421	0.0169754757324096	0.0153425429697657	0.0157983944239164	0.016162192014608	0.0149430360629125	0.0175198247832336	0.0202028035095752	0.0179591702188898	0.0075680958180183	0.0092528989163041	0.0247508178876392	0.0209808883778533	0.0117592891071125	0.0143585891124255	0.0127900875432761	0.0223947872854437	0.0143851156602523	0.0138372233946527	0.0126671597513649	0.0139327465269927	0.0123514497340808	0.0126068517380238	0.0120786632842713	0.0183663150407451	0.0127095838474044	0.00979767668237978	0.00854760333531541	0.0149988751999771	0.0165364523103027	0.00531916340610131	0.0052157355697689	0.00916762906547042	0.00513161305014476	0.00437903491971126	0.00701708436872057	0.017796965109048	0.00961060315083257	0.0295441918837175	0.030706167287379	0.0146072624074603	0.0178411139912241	0.0156968951897699	0.0123423027452981	0.0161008315727915	0.0243987917858407	0.0190733982337321
Adygei	0.00172462988876873	0.00346255552360204	NA	0.00090539705664531	0.000392575487147441	0.00246502288639189	0.00155360224677841	0.00273818223231103	0.00804283686608834	0.0201304502539764	0.00562801932499031	0.00861103475451527	0.00821294177173365	0.009820807528193	0.0112596924975881	0.00732399584128292	0.014593284595543	0.00591912404351125	0.0089225761194029	0.00367745761743997	0.0255995071130933	0.0140060992530389	0.0142463856625995	0.0150391752095585	0.0171819825003292	0.0178689127841813	0.0255804990102008	0.023026926850501	0.0180248747351531	0.015583251176414	0.0129312025174711	0.0332863415905248	0.0124881041135018	0.00937987917005691	0.02117107145133	0.0157162601706931	0.0170531869084618	0.00763113316504294	0.0149301009728045	0.011164777461567	0.0146254443723994	0.0149933776400442	0.00652175174639047	0.0170043534643388	0.0162480666743227	0.00235075959582104	0.00993595476608819	0.00907582440541163	0.0101812146132807	0.0148281002430918	0.0122926194913645	0.0116729706278168	0.0113784626420557	0.0147522695176788	0.00853504950883158	0.0154024577986094	0.00937605907901956	0.00941722933421981	0.00965482990889902	0.0151535155713379	0.0117598309048394	0.00658419080777628	0.00463912254942409	0.00726249701424708	0.0049249995214542	0.0201384556738043	0.00744241454863395	0.00783220700956841	0.0086115775039091	0.00946492009176641	0.00879552581297137	0.00767097678816697	0.00642051065172467	0.00698271655275394	0.0114263439362076	0.00657154141052007	0.0088484587038668	0.0113156589093237	0.00886416960062144	0.0101916145402734	0.0019159561391249	0.0105245398475443	0.0641021454652057	0.0069126516695182	0.0290287672522092	0.0190893061953106	0.0172176821068976	0.0352684168144546	0.0356495502731197	0.0212595650606151	0.00313899979381948	0.0104006294280753	0.0125226506976519	0.0210715806204526	0.0112335490611157	0.00935924686070521	0.00877881079105292	0.00748899682017236	0.00573970865812443	0.0164957882473874	0.0101731257133657	0.00967047735330363	0.0118795873617083	0.0129351375861437	0.0127535779353286	0.0207093769475816	0.00618691834254248	0.0299014709726327	0.0224023913455731	0.0132458295662039	0.0200674193604895	0.0128583186050689	0.0129191184046941	0.00442714343445167	0.00603285342083427	0.0117441307454505	0.00914391149570263	0.0242341158598966	0.0116812883212038	0.0131678628705392	0.021722339905121	0.0187158158615036	0.0116018295805349	0.0122378352739019	0.0115255176318466	0.0114769649054883	0.013735250973205	0.0121392199944924	0.0109887409619948	0.0115605209865042	0.0121222607675635	0.0112573929120516	0.0126678113975834	0.0190613954442821	0.0146710006343058	0.0079924108645298	0.00910125455558997	0.0222765777852057	0.0186173873737818	0.0101698330956658	0.0124545914066988	0.0115236485477267	0.0199626311776056	0.0129075644937859	0.0116495223997689	0.0114997650919974	0.0120384780825408	0.0108005852605925	0.0105753389735179	0.0102116516786637	0.0158286236822453	0.0107176756927618	0.0110832272563096	0.00806188197539696	0.010148999026629	0.0117919132218777	0.00517001997923765	0.00439322084687652	0.00812501008005042	0.0044054568667278	0.00488146325549154	0.00940703119752864	0.014205084316101	0.00819824262148055	0.0245307944813865	0.0248649768231532	0.0112881001483922	0.0138384178750449	0.0116531424288116	0.00977823993442332	0.0121405711002625	0.0199813643130436	0.0169676645480768
Adygei_Abadzhekh	0.00142553114362069	0.00176743388354738	0.00090539705664531	NA	0.00118724747807327	0.00160965734886233	0.000735456605430947	-2.5443225762862e-05	0.00545161541572014	0.0197058694055187	0.00450977327792472	0.00698694857204787	0.00761829072659181	0.00868149779090337	0.011518876427058	0.00721201983088237	0.0141325088806625	0.00485544494339832	0.00940717688675755	0.00252226841813942	0.0254806357808398	0.0131581191328247	0.0141162690697425	0.0152282701442146	0.0164713485018269	0.0174790729209737	0.0260174841202801	0.0217022497286371	0.0181831516819835	0.0138660559222309	0.0120324496729175	0.0324965622079976	0.0127163516138862	0.0100745832477255	0.020508480990871	0.0145726651184505	0.0163915702944021	0.00690251878742968	0.0133105895823204	0.00952147225292821	0.0127104085868666	0.0138138592890994	0.00603401994658187	0.0171184270236498	0.016363381615058	0.00172330073029462	0.00905635657133279	0.00755102703676554	0.00993759306814156	0.0139274383629823	0.0118482015424659	0.00982763716845297	0.0115866975749643	0.0144597705277489	0.00829000887709566	0.0145266891812385	0.00904762105606666	0.00828375235569915	0.00940187763351811	0.01457417598506	0.011332966257467	0.006773926391463	0.00387779496822325	0.00526463312073157	0.00440818725330549	0.018779578143059	0.00619871808563427	0.00725232275578535	0.00788141527259167	0.00844349122005313	0.00868518223938058	0.00566433192838267	0.00618676146015517	0.00542831569642109	0.0116091604070289	0.0069020719457237	0.00844746553283757	0.00996605630612569	0.00778120640150359	0.00853931670362343	0.000698084364258166	0.0107861202379691	0.0648023604414696	0.0057160834994628	0.0292091424949243	0.0180843950909737	0.0174564444667672	0.035206647465524	0.0341596835532029	0.0206077779599152	0.00228388316189134	0.010181374827942	0.0105939956063361	0.020611527476665	0.0113376218301135	0.00799680114896022	0.00781057407600688	0.00640780147543855	0.00481120200808795	0.0169768113520194	0.00929157122173139	0.00791347793288622	0.0113744106598644	0.013035544847307	0.012691629464032	0.0192659743511466	0.00599396013327864	0.0305689542147006	0.0226254136784426	0.0128538475983629	0.0194425910682161	0.0123920800069055	0.0129832547196804	0.0040371286967016	0.00571105992181613	0.0114069724567995	0.00864726430627259	0.0227338640902796	0.0119076044799256	0.0138722419944102	0.0202337831263845	0.0191474346873107	0.0119822823974292	0.0126967982216023	0.00992622932999308	0.00982391291464046	0.0132012156790569	0.0120636453846757	0.0111462551633424	0.0116205340797819	0.0107119770610079	0.0109207946871821	0.0121437222016003	0.0185928626843155	0.0137422256252969	0.00666609838822624	0.00826717129994386	0.0214771082727443	0.0174822706656412	0.00905932355243638	0.0120089498027502	0.010240178146934	0.0199456448166799	0.0115355944951143	0.0118976003669392	0.0101756533591738	0.0113396774441323	0.0101891626941737	0.0103770255222986	0.00852250323572415	0.0172447040220228	0.010224830607177	0.0100447206466793	0.00814179086835146	0.0107326682561356	0.0109938764134631	0.00388055271316537	0.00354777238806326	0.00750197225380998	0.0036222317954166	0.004209904130267	0.00767222703407004	0.0153496478089029	0.00794568810558669	0.0239156697636941	0.0248840383585803	0.011692121687642	0.0155760870722456	0.0118901824056214	0.00943321692925508	0.0106006994398562	0.01946227826421	0.0154484375156547
Adygei_Bzhedug	0.00214089028966432	0.00310042233223983	0.000392575487147441	0.00118724747807327	NA	0.000878549957495344	0.00170002014449438	0.00134615793227671	0.0090067662051043	0.020001477541487	0.00537460100244633	0.00814782971312774	0.00710714344703964	0.0109039383311862	0.0104362575613024	0.00713266698372372	0.013808219673159	0.00592284809458472	0.0092548902137726	0.00347180180712535	0.0266323441478915	0.0155963393661731	0.0151175898618312	0.0160626992845176	0.0174921677137481	0.0184893740156538	0.0274277369644645	0.0246564036232166	0.0191215981186657	0.0155849638413798	0.0133098017917344	0.0344777118528235	0.0129025898123203	0.0103825090169374	0.022321592059976	0.0153704030669965	0.0173446497231086	0.00816999342841075	0.0143112665483772	0.0120849911367557	0.0141355915382697	0.0151391221346373	0.00608192127997336	0.0178410243172767	0.0161734025636399	0.00175233675104512	0.0103497139491949	0.00805339321583592	0.0107919422812817	0.0146109817010456	0.0130041853994236	0.0119370015404056	0.0119440824746914	0.0154621371545518	0.00860619514035234	0.0162541772727477	0.0104690209443594	0.0102854891048291	0.0104115720097687	0.0162077728118669	0.0120370040222655	0.00679441094752378	0.00429812120344638	0.00706609071358167	0.00419882041919414	0.0205356038062661	0.00736756800476177	0.00765297486263494	0.00794460229516263	0.00938764064582845	0.00908314063292764	0.0070084167165415	0.00685988237555608	0.00721496421175064	0.0108775739225294	0.0073144846883708	0.0084884438693813	0.0114515101934941	0.00900317533955644	0.0107044680209124	0.00213696704726152	0.0113088346639996	0.0663609926152203	0.0065008036478823	0.0303436189421917	0.0197645834629397	0.0179725598356314	0.035362474281564	0.0387916776281588	0.0221842400148061	0.00323730910241781	0.0104301460595619	0.0125611375134988	0.0207512387239899	0.011035845218081	0.010055474966677	0.00871294392129605	0.00692078372397901	0.00591729675723527	0.016489560669269	0.00984766991876875	0.0090597809903398	0.0132441138626873	0.0145722608246937	0.0134601831060955	0.0203600215305527	0.00624392550122668	0.031579745481195	0.0237395248413693	0.0135165069161552	0.0200416341898978	0.0137558261032978	0.0140930564400439	0.00508615689497055	0.00586052078595083	0.0124830562711573	0.00928001604822685	0.0239469569853191	0.0129222319402708	0.0133752951248611	0.0232060968221677	0.0198318994329355	0.0118910786316594	0.0125814808167972	0.0125322053488379	0.0119616542450872	0.0136648954523793	0.0123572167792591	0.0111223121267026	0.0122692876261592	0.0125675224196605	0.013248390862418	0.0142626059313516	0.0197821871307661	0.0156312543379984	0.00776132168006382	0.00886637218012239	0.023075646050036	0.0185411978148319	0.00926685871845141	0.0127720970757356	0.0108143550945997	0.0212273885300305	0.0126580499155214	0.0115429106914741	0.0124909427516521	0.0115524939725051	0.010789497087761	0.0109701017435533	0.0108177678701337	0.0162548806175028	0.0114708037341138	0.00977001521519675	0.00800231444767167	0.0108275150753882	0.0130096724412329	0.00570000514937858	0.00500674061682307	0.00828674035505325	0.00492643205121717	0.00452807049517618	0.008830052666083	0.0157974656416678	0.00879882532498133	0.0250556249279	0.0262511105143617	0.0118405687260623	0.0151099470348619	0.0124279382998009	0.00958082044508372	0.012322508709834	0.0219663868024163	0.016107658019374
Adygei_Mamkheg	0.00149845505647303	0.00397448825489848	0.00246502288639189	0.00160965734886233	0.000878549957495344	NA	0.00355332033894769	0.00298348169558536	0.00858300123140216	0.0214750999986228	0.00619289039971525	0.00897467444476871	0.00802529829890413	0.0101977253899644	0.0109591651226956	0.0085464922647548	0.0153259059381997	0.0069657707995493	0.0108767031403479	0.00387222412328509	0.0261453987596053	0.0146717354695109	0.0145337950925379	0.0152670146944458	0.0174472243860298	0.017257581004536	0.0267718831396871	0.0235308310482882	0.0198560477245609	0.0167399754236956	0.0135940522308038	0.0337401347117382	0.0142257196739794	0.0109758831923754	0.0218347036947443	0.0169404710040783	0.0173902032056996	0.00778867850900995	0.0160463573535375	0.0121313323322534	0.0156253863656485	0.0161715014974247	0.00791833940789833	0.0178406344370385	0.017829219506178	0.00269839149213486	0.0115301174299611	0.00950463094022683	0.011387602093513	0.0149759981801871	0.0132461029345753	0.0132502175855587	0.0117649944014517	0.0156175898110254	0.00907467580381371	0.0170418409174255	0.0109644436539802	0.0115061934410361	0.0104443042416385	0.0175752064348955	0.0122782017737336	0.0078432869150197	0.00530922841941666	0.00769075005959543	0.00497429490637504	0.0210938042359084	0.0084476663750721	0.00913172212448678	0.00918151723622852	0.0105728488961225	0.00923637708625142	0.00735460026780384	0.0070135499459835	0.00727440887303362	0.0114985082442699	0.00768507154736446	0.00945992374964721	0.0118921225692874	0.00905725590486359	0.0114061983466587	0.0021856839746966	0.0114602778217345	0.0651181050459104	0.0066656137276217	0.0297613235550007	0.0198992988381384	0.0184919299062389	0.0348036712637492	0.0371777595061082	0.0229362318201716	0.00398172942533915	0.0107988027543465	0.0121660702045257	0.0222326674925585	0.0118018920552113	0.0101679683584652	0.0098143062259078	0.00869713947560461	0.00575623593544207	0.0171277683817774	0.0114393741360342	0.00928159097086152	0.0132244874988246	0.0140373285292657	0.0134724543018252	0.0218983570507685	0.00734151448154545	0.0315349840563311	0.0235398818365501	0.013950288464299	0.0215617877036723	0.0142752919986635	0.0147003464132361	0.00492983613298457	0.0061512128407447	0.0128053013538076	0.0100505797659782	0.0253662369292095	0.0127688154176808	0.0143322443465037	0.0227609459694336	0.0202789288334091	0.0132726939845177	0.0133065553029523	0.0125561471110748	0.0136063492386926	0.0149307758477485	0.0123564723966048	0.0121806639841312	0.0124639937075064	0.0128388622887413	0.0129294035368152	0.0141033974923492	0.0198177810468687	0.0165506950924166	0.00815398018398395	0.00948570264339587	0.0232006288829593	0.0203216397244737	0.010534039176968	0.0129011287414883	0.0119214387915577	0.0210491968000713	0.0136857274316164	0.0123652131391662	0.0111806662915105	0.0127774271504707	0.01135867759164	0.011136936402246	0.0117726133147117	0.0166382818635612	0.0120371588504342	0.0110974174249562	0.00807182135575442	0.0114865717944299	0.0123328644617062	0.00592722802677409	0.00485718099046629	0.00856052090720946	0.00598282398773476	0.00524149311994949	0.0101310518711796	0.0156604473864009	0.0091693484743465	0.024929189609662	0.0256227644836436	0.0124602658785517	0.0164170755145587	0.0129742663383861	0.0105558960261941	0.0124666032730724	0.0210842125934627	0.0178140738601807
Adygei_Shapsug_Black_Sea	0.00347521727799901	0.00289704442419234	0.00155360224677841	0.000735456605430947	0.00170002014449438	0.00355332033894769	NA	-0.000878074038192942	0.00787456380575634	0.0215620597514116	0.00511977322904186	0.00837257840674076	0.0074610452050885	0.0107819655646907	0.0115874967653565	0.00833225129829497	0.0155803571410722	0.00735642123529597	0.0112923729903907	0.00465826575319435	0.0282221923458927	0.0155213917180597	0.0171822560349831	0.0174634852982585	0.0194260628816407	0.0209744477475845	0.0284179287043995	0.0261666237952463	0.0201234834096543	0.0173252646915541	0.0140840762085277	0.0338527059715946	0.0137552553337809	0.010139705152861	0.0230250995890236	0.0157554490149522	0.0181907395766096	0.00852592157645053	0.0151270289222359	0.0127509128207985	0.0160979153718248	0.0156899329510359	0.00809032759412022	0.019606114853642	0.0172906412538348	0.00339766260261357	0.0110869758331561	0.00913853502118029	0.0120217920721153	0.0161942787064435	0.013269295523881	0.01231847552878	0.0130205069513226	0.016520145290234	0.00968784367780835	0.0180295870027833	0.0112222697004959	0.0102524499650438	0.0102687466640578	0.0169684407040297	0.0129245810264798	0.00773360274016446	0.0050963124135285	0.007965600531686	0.00416765526581806	0.0212458517938916	0.00732920461058193	0.00906700285959896	0.00876047489559137	0.0104610880895744	0.0106379566056275	0.00816070377073999	0.00710062338739832	0.00774124517737669	0.0105544131179258	0.00807099241632986	0.010105564477578	0.0116020798960879	0.0100049895268012	0.00999964215485486	0.0034086292422809	0.0122558708437764	0.0692928614272166	0.00822296265183979	0.0328033940402438	0.020429055786101	0.0193750759463222	0.0379508364862531	0.0402209822269585	0.0220239965177372	0.00333552453384696	0.0115074088133313	0.0131110592063694	0.0221049381583676	0.0112164401956576	0.00966603890919092	0.00947809587269311	0.00796626939235797	0.00705333683925261	0.0186180168992059	0.0102472281688718	0.010926392086033	0.0129998134704256	0.0149743522605484	0.0153484195558905	0.0219259450993651	0.00780426810296502	0.0333282514339139	0.0250185971543921	0.01327457501137	0.0212951088242369	0.0143184134582243	0.0150304388674015	0.00505928309250152	0.0067398550603837	0.0128266473093814	0.0108278630176219	0.0253028255602801	0.0135832975182245	0.0148957085759963	0.024865521242885	0.0213815367195183	0.0133641362280571	0.0135244260279942	0.0121181838727649	0.0140270502375796	0.0146691375881025	0.0146054730293376	0.0124716717334754	0.0131508601829223	0.0126197135328848	0.0138799668552249	0.0148631373691235	0.0204704313429731	0.0155284768503272	0.00801104248682463	0.00858845953914913	0.0232398469516247	0.0212375362900204	0.0103693556663842	0.0141230890513543	0.0132045456140896	0.021428141566418	0.0126795409139558	0.0134154544407807	0.0133365435960505	0.0125747588649234	0.0121826427785519	0.011236250459797	0.011892079491403	0.0186585898485184	0.0120961426700803	0.0115385466675966	0.00905198682773197	0.012062486843744	0.0137507154237936	0.00707700492960639	0.00520734924044546	0.00966585618548808	0.006333682957171	0.00619909447252363	0.00984955529414837	0.0175011605105319	0.00977682740170098	0.0261739424432336	0.0284506468985279	0.0131842887932293	0.0153845697445188	0.0136433393709002	0.0122516908921114	0.0136735654358643	0.0226294783626246	0.0175384292685697
Adygei_Shapsug_Kuban	0.00273367546981358	0.00647238215744586	0.00273818223231103	-2.5443225762862e-05	0.00134615793227671	0.00298348169558536	-0.000878074038192942	NA	0.0117303006773197	0.0180471540096572	0.00917045538681206	0.0100595314199202	0.0114683043692343	0.012915478970952	0.0139925258725293	0.00978707696987707	0.0172113498743298	0.0083936335660646	0.0108856028253458	0.00501657410403381	0.0280641642478185	0.0144197145680126	0.0155320135033163	0.0168431798756431	0.0175568874170189	0.0209566558680805	0.0258627673275858	0.023160810899861	0.0206209478473016	0.0158527466370587	0.0142762619164371	0.0362019585870483	0.0136575538338243	0.011668964253007	0.0220844405795853	0.0140905549721487	0.0161650411017402	0.00800877225145874	0.0139400570050367	0.0104337529618743	0.0138092714700686	0.015420050790959	0.0102842282254784	0.0193312768020924	0.0179302744417931	0.00403149046873618	0.0130407773800975	0.00984296251008482	0.0121182829866274	0.0163484538810183	0.0156580514916831	0.0130857477248186	0.0136505993395371	0.0165333489177794	0.0104393913939064	0.0153871832230177	0.0120403604050196	0.0111415707011545	0.0132772421232829	0.0174089507559387	0.0130771443844824	0.00827075118304056	0.00744393756572744	0.00854738088319969	0.00664298565605907	0.0195583136090335	0.00766638280055603	0.00855036013140223	0.0109401110191523	0.0108185750400357	0.0102214544713544	0.00839445110550146	0.00899070484605325	0.00994862389803684	0.0134982806101337	0.00900294248774577	0.0101241138327328	0.0137778407886427	0.010270397910276	0.0124296669926884	0.00401610513649838	0.0145538555918214	0.0624970329334764	0.00909097144589014	0.027989335026297	0.019042535247622	0.0195410708635606	0.0321594114236846	0.0325812978654347	0.0231631476498298	0.00621898734797463	0.0120650551002245	0.0105328724638157	0.0209441964728906	0.0124827003522405	0.0103376053364987	0.0111317400437909	0.0103837714871111	0.00628575485248367	0.0194333127707688	0.0117929917641476	0.0100803203643158	0.0132940360518837	0.0147303190865963	0.014922373943815	0.0193948280289001	0.00644561313616823	0.0294100142118444	0.0221737476031219	0.0126785840905064	0.019344527919677	0.0147593461953007	0.0160617715291721	0.00719425076859615	0.00837984004853361	0.0142302468959826	0.0104218077707335	0.0231848307193405	0.013736789636707	0.0152130948214052	0.0210656588586338	0.0214400824275467	0.0147328981924535	0.0119894912747014	0.0135616967019875	0.0118384162194193	0.014610157117602	0.0122100129327208	0.0126537300558152	0.0131896541528837	0.0148133179775234	0.012164531724751	0.0151495906171377	0.0207920160214061	0.0153748451584999	0.011436584693603	0.0113186114201224	0.022199784535412	0.020336365224744	0.0112246496820815	0.0152262956964135	0.0117677127072999	0.021847092214675	0.0115761801622339	0.0145090003313681	0.0123309301926929	0.0136232637798812	0.0141860636695489	0.0137811625690891	0.0118775548580729	0.0195530294580265	0.0128241604200578	0.0113267071273029	0.0113319361906764	0.0113889954419112	0.0140554793342854	0.00672034535643951	0.00624989092295449	0.00891139294079467	0.00629281457817818	0.00706000697597259	0.00995011143344466	0.0155040328008641	0.0104757077239142	0.0250193583105203	0.0247687008078642	0.0135015086443693	0.0174980418511462	0.0134408604655185	0.00986769354397853	0.0128684799517717	0.0232177461846588	0.0156720920553735
